symbol,incomeType,income,asset,timestamp,tranId,tradeId
DOGEUSDT,REALIZED_PNL,0.01568885,USDT,1790102709000,90650150673673,150673673
DOGEUSDT,COMMISSION,-0.00231744,USDT,1790102709000,90650150673673,150673673
DOGEUSDT,REALIZED_PNL,0.01460686,USDT,1790102709000,90650150673674,150673674
DOGEUSDT,COMMISSION,-0.00215762,USDT,1790102709000,90650150673674,150673674
DOGEUSDT,REALIZED_PNL,0.01460686,USDT,1790102709000,90650150673675,150673675
DOGEUSDT,COMMISSION,-0.00215762,USDT,1790102709000,90650150673675,150673675
DOGEUSDT,REALIZED_PNL,0.01568885,USDT,1790102709000,90650150673676,150673676
DOGEUSDT,COMMISSION,-0.00231744,USDT,1790102709000,90650150673676,150673676
DOGEUSDT,REALIZED_PNL,0.01568885,USDT,1790102709000,90650150673677,150673677
DOGEUSDT,COMMISSION,-0.00231744,USDT,1790102709000,90650150673677,150673677
DOGEUSDT,REALIZED_PNL,0.01433637,USDT,1790102709000,90650150673678,150673678
DOGEUSDT,COMMISSION,-0.00211766,USDT,1790102709000,90650150673678,150673678
DOGEUSDT,REALIZED_PNL,0.01487736,USDT,1790102709000,90650150673679,150673679
DOGEUSDT,COMMISSION,-0.00219758,USDT,1790102709000,90650150673679,150673679
DOGEUSDT,REALIZED_PNL,0.01406587,USDT,1790102709000,90650150673680,150673680
DOGEUSDT,COMMISSION,-0.00207771,USDT,1790102709000,90650150673680,150673680
DOGEUSDT,REALIZED_PNL,0.01433637,USDT,1790102709000,90650150673681,150673681
DOGEUSDT,COMMISSION,-0.00211766,USDT,1790102709000,90650150673681,150673681
DOGEUSDT,REALIZED_PNL,0.01433637,USDT,1790102709000,90650150673682,150673682
DOGEUSDT,COMMISSION,-0.00211766,USDT,1790102709000,90650150673682,150673682
DOGEUSDT,REALIZED_PNL,0.01433637,USDT,1790102709000,90650150673683,150673683
DOGEUSDT,COMMISSION,-0.00211766,USDT,1790102709000,90650150673683,150673683
DOGEUSDT,REALIZED_PNL,0.01541836,USDT,1790102709000,90650150673684,150673684
DOGEUSDT,COMMISSION,-0.00227749,USDT,1790102709000,90650150673684,150673684
DOGEUSDT,REALIZED_PNL,2.17228913,USDT,1790102709000,90650150673685,150673685
DOGEUSDT,COMMISSION,-0.33315972,USDT,1790102709000,90650150673685,150673685
DOGEUSDT,COMMISSION,-0.00207792,USDT,1790103610000,90651150678452,150678452
DOGEUSDT,COMMISSION,-0.38984882,USDT,1790103610000,90651150678453,150678453
BTCUSDT,COMMISSION,-0.38999509,USDT,1790109909000,90030540265936,540265936
